INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
766,5149.538234,1,37,2,8,95102.10827,Yes,NA,z_No,z_F,Masters,Professional,31.96397121,Private,22160,1,Pickup,no,0,0,No,7,16,Highly Urban/ Urban
768,10106.49119,0,54,0,14,40862.13203,No,0,z_No,z_F,Masters,Home Maker,48.35576321,Private,20400,7,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban
769,5061,0,57,0,14,28629.47487,No,191972.9213,Yes,z_F,Masters,Lawyer,58.64850567,Private,10060,6,z_SUV,no,4478,3,No,8,NA,Highly Urban/ Urban
770,3207,0,40,2,14,50401.26474,Yes,149909.507,z_No,z_F,z_High School,Clerical,5,Private,14340,10,z_SUV,no,7986,2,No,4,7,Highly Urban/ Urban
771,2489,0,52,0,11,84437.69615,No,0,z_No,z_F,Masters,Manager,65.10474366,Private,16940,1,Minivan,no,0,0,No,1,17,Highly Urban/ Urban
772,1306,2,38,2,12,59394.86934,No,209594.6104,Yes,z_F,Masters,Lawyer,64.04745656,Private,11240,1,z_SUV,no,0,0,No,0,10,Highly Urban/ Urban
773,2736.887282,0,40,0,12,130380.9785,No,324843.5124,Yes,M,Masters,,20.32200134,Commercial,5500,3,Pickup,yes,7756,2,No,4,20,Highly Urban/ Urban
775,5387,0,41,0,0,0,No,83235.26357,Yes,z_F,Bachelors,Home Maker,40.11364355,Private,5600,1,z_SUV,no,5020,3,No,5,11,Highly Urban/ Urban
777,1155.222713,2,40,2,13,65759.19699,No,236448.7033,Yes,z_F,z_High School,Professional,53.02508341,Private,12080,6,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
778,5867,0,33,2,0,0,No,0,Yes,z_F,z_High School,Home Maker,31.83156045,Private,5430,6,z_SUV,no,0,0,Yes,3,9,Highly Urban/ Urban
779,3455,0,36,0,11,39786.49684,No,0,z_No,M,z_High School,Manager,5,Private,15960,4,Minivan,no,19115,2,Yes,3,1,Highly Urban/ Urban
780,6855,0,55,0,14,17049.32779,No,86561.80416,Yes,M,<High School,Clerical,28.01166671,Private,8740,10,Minivan,yes,7153,1,No,4,5,Highly Urban/ Urban
781,854,0,34,1,11,62707.55597,No,233153.7415,Yes,z_F,Bachelors,Professional,47.68608251,Private,18000,16,Pickup,no,51345,3,Yes,1,1,Highly Urban/ Urban
782,4314,0,63,0,19,73121.01257,No,259648.4384,Yes,M,Masters,Lawyer,13.70268386,Private,20840,13,z_SUV,no,0,0,Yes,0,17,Highly Urban/ Urban
783,5727,0,42,0,10,NA,No,51401.266,Yes,z_F,<High School,Home Maker,40.81449988,Private,5800,7,Sports Car,no,8834,1,No,1,9,Highly Urban/ Urban
784,531,0,52,0,15,47041.96976,No,191399.9158,z_No,M,z_High School,z_Blue Collar,15.46555419,Commercial,18070,6,Van,yes,0,0,Yes,3,9,Highly Urban/ Urban
785,23805.36724,0,42,2,13,88994.82248,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,45.25145625,Private,25830,1,Sports Car,no,31687,2,Yes,2,10,Highly Urban/ Urban
786,2360,1,43,1,10,119340.6889,Yes,338327.306,z_No,z_F,PhD,Lawyer,34.89713182,Private,1500,1,z_SUV,no,0,0,No,1,15,Highly Urban/ Urban
787,6480,0,37,0,0,0,No,90224.05553,Yes,M,z_High School,Student,28.59581202,Commercial,29330,1,Panel Truck,yes,9512,2,No,1,1,Highly Urban/ Urban
789,5021,0,48,0,9,56909.86892,No,NA,z_No,z_F,Bachelors,Professional,36.24667376,Private,9430,6,z_SUV,no,1524,1,No,5,12,Highly Urban/ Urban
790,3857,0,53,0,13,140694.0607,No,0,z_No,M,PhD,,27.96016318,Commercial,21750,9,Van,yes,0,0,No,0,17,Highly Urban/ Urban
791,2729,0,54,0,11,127588.5195,No,0,z_No,z_F,Masters,Lawyer,57.50789219,Private,20810,6,Minivan,no,0,0,No,0,15,Highly Urban/ Urban
792,1076,1,39,3,0,0,Yes,0,z_No,z_F,Bachelors,Home Maker,39.04730611,Private,6580,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
793,3257,0,46,0,9,NA,No,0,z_No,z_F,Masters,Lawyer,35.57278617,Private,11910,1,Sports Car,no,9868,1,No,0,18,Highly Urban/ Urban
795,8876,3,39,3,14,44293.33012,Yes,228386.5813,z_No,z_F,Masters,Manager,37.3586134,Private,9830,1,Sports Car,no,5957,3,No,6,NA,Highly Urban/ Urban
796,4896,0,51,0,12,101858.715,No,272958.2413,Yes,z_F,PhD,Professional,47.68020002,Private,13390,4,Sports Car,no,0,0,Yes,0,17,z_Highly Rural/ Rural
797,2517,0,55,0,13,33519.30726,No,232836.4171,Yes,z_F,Bachelors,Clerical,60.81135018,Private,14760,1,z_SUV,no,0,0,No,3,5,Highly Urban/ Urban
798,2513,3,42,3,12,24177.10384,Yes,118851.5007,z_No,z_F,<High School,Clerical,41.58453879,Private,21200,13,Minivan,no,39717,3,Yes,4,1,z_Highly Rural/ Rural
800,4148,0,36,3,16,30032.70811,No,107742.9579,Yes,z_F,z_High School,z_Blue Collar,32.10869097,Commercial,16310,10,z_SUV,no,0,0,Yes,0,12,Highly Urban/ Urban
801,1441,0,55,0,11,42303.92983,No,0,z_No,M,Bachelors,Professional,24.33654196,Commercial,31210,6,Panel Truck,yes,6978,2,No,4,1,Highly Urban/ Urban
802,6647,0,29,4,0,0,No,0,Yes,z_F,Bachelors,Student,38.01417497,Commercial,20570,4,Pickup,no,0,0,No,2,9,Highly Urban/ Urban
804,14584.56069,3,42,3,15,96752.04264,No,274946.5925,Yes,M,Masters,Manager,21.99283516,Private,13860,10,Minivan,yes,0,0,No,0,13,Highly Urban/ Urban
805,7801,0,42,1,10,134519.7871,Yes,342728.4443,z_No,M,Masters,Lawyer,36.12635525,Private,5700,1,Pickup,no,2308,1,No,2,12,Highly Urban/ Urban
808,17001.25134,0,17,0,6,40015.15529,No,152243.4996,z_No,M,z_High School,z_Blue Collar,50.05680284,Commercial,23400,7,Panel Truck,yes,2047,2,No,7,1,Highly Urban/ Urban
809,3667,0,49,0,9,13393.51655,No,0,z_No,M,<High School,Student,36.86722222,Commercial,21190,13,Van,yes,3653,3,No,0,5,Highly Urban/ Urban
810,16677.67731,3,36,3,14,102147.3292,No,270030.4026,Yes,M,<High School,z_Blue Collar,27.73400159,Private,15310,4,Minivan,no,6455,1,No,2,7,Highly Urban/ Urban
812,3005,0,31,0,8,67842.21908,No,0,z_No,M,Bachelors,z_Blue Collar,49.16659592,Commercial,4600,7,Pickup,yes,0,0,Yes,0,1,Highly Urban/ Urban
813,3456,0,47,0,10,64777.40926,No,237420.799,z_No,z_F,Masters,,46.62171073,Commercial,31120,4,Van,no,23078,2,Yes,3,NA,Highly Urban/ Urban
814,3261,0,46,0,NA,57135.66492,No,192619.06,Yes,M,z_High School,Professional,54.99080343,Commercial,11810,8,Pickup,yes,8446,1,No,7,8,Highly Urban/ Urban
815,6978,2,45,3,12,72737.74743,Yes,0,z_No,z_F,Bachelors,Professional,52.30220438,Private,15420,1,z_SUV,no,2448,3,No,8,1,Highly Urban/ Urban
817,2297,0,38,0,8,52505.71813,No,210235.904,Yes,z_F,z_High School,Professional,55.58417866,Commercial,41570,3,Panel Truck,no,10584,2,No,4,10,Highly Urban/ Urban
820,4234,0,34,1,12,91831.88446,No,291888.0019,Yes,z_F,Bachelors,Manager,36.90691204,Commercial,24910,7,Pickup,no,4317,1,No,1,5,Highly Urban/ Urban
821,9136.231222,0,50,0,14,73277.33333,No,205264.9809,z_No,z_F,z_High School,z_Blue Collar,40.6344622,Commercial,7230,6,z_SUV,no,13102,2,No,4,9,Highly Urban/ Urban
822,2854,0,51,0,0,NA,No,0,z_No,M,z_High School,Student,33.76968571,Commercial,19630,4,Van,yes,6061,2,No,7,1,Highly Urban/ Urban
823,3585,0,41,2,14,53940.14069,No,182684.4765,Yes,z_F,z_High School,z_Blue Collar,32.23826431,Commercial,24510,1,Pickup,no,24295,1,Yes,3,1,Highly Urban/ Urban
824,1763,0,40,0,9,49181.64176,No,186066.0605,Yes,M,Bachelors,z_Blue Collar,27.66494137,Commercial,10420,4,Pickup,no,0,0,No,0,13,Highly Urban/ Urban
825,3340,3,41,3,13,57371.31602,No,153181.2412,Yes,z_F,z_High School,z_Blue Collar,68.59287138,Commercial,28600,1,Pickup,no,1858,4,No,3,7,Highly Urban/ Urban
826,3365,0,60,1,13,144201.7904,Yes,0,z_No,M,Bachelors,Professional,50.17425579,Private,21970,6,Van,yes,40682,1,No,6,NA,Highly Urban/ Urban
827,4926,0,44,0,0,0,No,0,z_No,M,z_High School,Student,43.90452714,Commercial,5900,4,Pickup,yes,33385,2,Yes,0,NA,Highly Urban/ Urban
828,3292,1,41,1,10,29019.79671,Yes,0,z_No,z_F,z_High School,Manager,45.1551284,Commercial,18050,7,Pickup,no,3728,1,No,8,NA,Highly Urban/ Urban
829,18323.28375,0,31,1,12,22654.14814,Yes,0,z_No,z_F,<High School,z_Blue Collar,38.28657015,Private,23250,1,Pickup,no,0,0,No,2,6,Highly Urban/ Urban
830,978.3513807,0,51,0,10,65677.55438,No,0,z_No,M,z_High School,Manager,56.72832794,Private,6600,6,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
832,73783.46592,0,37,0,7,61790.49234,No,0,z_No,M,z_High School,z_Blue Collar,32.19763516,Commercial,21460,3,Van,no,0,0,No,0,7,Highly Urban/ Urban
833,3901,0,48,0,15,134639.6495,No,0,z_No,z_F,Masters,Lawyer,37.68525215,Private,10000,4,z_SUV,no,0,0,No,3,23,Highly Urban/ Urban
834,980,0,30,2,0,0,Yes,0,z_No,z_F,z_High School,Student,55.35764877,Commercial,4500,1,z_SUV,no,0,0,Yes,0,8,Highly Urban/ Urban
836,6003,1,43,2,11,96010.92714,Yes,320017.3561,z_No,z_F,Bachelors,Professional,39.47290983,Private,22070,3,z_SUV,no,44668,1,Yes,0,4,Highly Urban/ Urban
838,5301,1,38,2,13,46061.25645,Yes,0,z_No,z_F,Bachelors,Clerical,38.56574132,Private,18910,1,Minivan,no,0,0,No,3,9,Highly Urban/ Urban
839,4389,3,43,3,15,69245.24496,No,245315.7906,Yes,M,Masters,Manager,15.68340602,Private,3520,1,Minivan,no,8167,2,No,5,NA,Highly Urban/ Urban
840,7136,0,45,3,0,0,No,63103.08211,Yes,M,<High School,Student,22.89302552,Commercial,7640,1,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
842,4042,2,36,3,0,0,Yes,0,z_No,M,<High School,Student,47.09321449,Private,5100,9,Pickup,no,7205,2,No,1,8,Highly Urban/ Urban
843,4930,1,42,1,10,58489.08933,Yes,0,z_No,z_F,Masters,Lawyer,8.679901089,Private,11550,6,z_SUV,no,43863,1,Yes,1,12,Highly Urban/ Urban
844,1030,0,53,0,12,189052.3628,No,0,z_No,M,PhD,Doctor,30.71009614,Private,12550,3,Minivan,yes,2045,4,No,0,1,Highly Urban/ Urban
845,8363,0,33,1,10,23953.42563,Yes,0,z_No,z_F,z_High School,Clerical,38.84084401,Private,10650,8,z_SUV,no,32044,1,Yes,2,8,Highly Urban/ Urban
847,50817.959,1,38,2,13,39005.02415,Yes,0,z_No,M,<High School,z_Blue Collar,44.6006586,Commercial,9200,4,Pickup,yes,3255,1,No,10,1,Highly Urban/ Urban
848,2877,0,31,1,10,16715.4689,Yes,85406.37286,z_No,M,z_High School,Clerical,32.24203653,Commercial,6190,6,Pickup,no,5900,1,No,7,1,z_Highly Rural/ Rural
849,5704,0,49,0,12,106161.1098,No,282960.8749,Yes,z_F,Bachelors,z_Blue Collar,30.90112389,Commercial,18020,1,z_SUV,no,0,0,No,0,16,Highly Urban/ Urban
850,5853,0,38,2,14,25570.04209,Yes,0,z_No,z_F,z_High School,Clerical,49.02231723,Private,13200,7,z_SUV,no,0,0,No,6,1,Highly Urban/ Urban
851,6035,0,57,0,11,77631.2175,No,0,z_No,z_F,z_High School,Manager,43.78567463,Private,26180,7,Pickup,no,3090,2,No,0,1,Highly Urban/ Urban
852,6156,0,40,0,11,67700.10302,No,0,z_No,z_F,z_High School,z_Blue Collar,16.17989252,Commercial,12270,10,z_SUV,no,5722,2,No,6,1,Highly Urban/ Urban
853,5252,0,34,4,NA,113522.4021,Yes,NA,z_No,M,Bachelors,z_Blue Collar,32.54073634,Commercial,18420,1,Van,no,7258,1,No,2,NA,Highly Urban/ Urban
854,4782,1,40,2,16,16641.28248,No,0,Yes,M,Bachelors,Student,32.04126824,Commercial,22930,6,Panel Truck,yes,0,0,No,0,10,Highly Urban/ Urban
855,864,0,43,0,8,66613.36876,No,197000.1209,Yes,M,Masters,,40.09864576,Commercial,5800,5,Pickup,yes,6646,2,No,5,16,Highly Urban/ Urban
857,22284.57261,0,33,3,0,0,Yes,0,z_No,z_F,<High School,Home Maker,19.31051993,Private,15990,1,Minivan,no,0,0,No,2,6,Highly Urban/ Urban
858,2729,0,22,1,0,0,Yes,53636.26013,z_No,z_F,z_High School,Home Maker,53.91438785,Private,1500,18,z_SUV,yes,0,0,No,0,1,Highly Urban/ Urban
859,1254,0,33,2,11,19894.36314,No,156232.5574,Yes,z_F,z_High School,z_Blue Collar,51.50755995,Commercial,6790,10,Sports Car,no,16816,1,Yes,0,7,Highly Urban/ Urban
860,6726,1,43,2,11,77030.21359,Yes,233338.6885,z_No,M,PhD,,5,Commercial,22230,4,Van,yes,10064,2,No,0,21,Highly Urban/ Urban
864,3636,0,36,0,13,64755.35506,No,244414.4233,Yes,M,<High School,z_Blue Collar,57.48546367,Commercial,23420,4,Panel Truck,no,3174,2,No,4,1,Highly Urban/ Urban
866,41076.86967,0,50,0,9,41695.98081,No,210764.9644,z_No,z_F,Bachelors,Home Maker,23.04649728,Private,24920,1,z_SUV,no,6902,1,No,6,11,Highly Urban/ Urban
867,4552,0,31,1,0,0,No,0,Yes,M,<High School,Student,29.02108293,Private,21390,1,Van,yes,0,0,No,0,1,Highly Urban/ Urban
868,2545,0,59,0,17,85596.45571,No,276907.9686,Yes,z_F,PhD,Doctor,52.60616718,Private,15960,1,z_SUV,no,0,0,No,0,14,Highly Urban/ Urban
869,3111,0,55,0,12,39832.85812,No,156508.0901,Yes,z_F,z_High School,z_Blue Collar,32.25775473,Private,5480,12,Sports Car,no,8806,1,No,3,1,Highly Urban/ Urban
870,4298,0,51,0,14,15732.40053,No,104143.4996,Yes,z_F,Bachelors,Home Maker,45.14998941,Private,1500,1,z_SUV,no,5379,3,No,7,12,Highly Urban/ Urban
872,2222,1,37,2,13,31212.49941,No,155824.2464,Yes,M,z_High School,Clerical,35.72564445,Private,10100,1,Pickup,yes,11626,2,No,0,1,Highly Urban/ Urban
873,2037,1,53,2,NA,29079.61438,No,143649.5641,Yes,M,<High School,Clerical,34.10284313,Private,14650,3,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
874,4549,0,37,2,8,82970.92139,No,240550.3359,Yes,z_F,Masters,,39.66297423,Commercial,23710,1,Pickup,no,0,0,No,2,13,Highly Urban/ Urban
875,6542,0,46,0,12,56006.4374,No,190937.8704,Yes,M,Bachelors,Professional,52.08077259,Commercial,11700,6,Pickup,yes,712,1,No,6,8,Highly Urban/ Urban
876,3897,2,38,3,14,51619.63451,Yes,0,z_No,z_F,z_High School,z_Blue Collar,49.6922624,Commercial,10460,9,Minivan,no,0,0,Yes,0,6,Highly Urban/ Urban
877,6113,0,55,0,13,35915.62332,No,151829.9833,Yes,z_F,Bachelors,z_Blue Collar,31.31929052,Commercial,17290,1,z_SUV,no,46761,1,Yes,6,5,Highly Urban/ Urban
878,4751,0,48,0,3,NA,No,0,z_No,z_F,Masters,Lawyer,47.21068311,Private,20860,1,z_SUV,no,6038,1,No,8,12,Highly Urban/ Urban
882,2601,0,47,0,8,NA,No,186797.1101,Yes,z_F,z_High School,z_Blue Collar,17.06144304,Commercial,18400,9,z_SUV,no,0,0,No,1,9,Highly Urban/ Urban
883,7534,0,38,0,9,2725.899142,No,0,Yes,M,<High School,Student,51.24708779,Private,1770,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
884,19866.58589,0,52,0,12,112512.0756,No,0,z_No,M,PhD,,32.57306307,Commercial,37550,3,Panel Truck,yes,0,0,No,2,14,Highly Urban/ Urban
886,45338.48734,0,33,3,15,39661.88561,No,NA,Yes,z_F,z_High School,Clerical,27.1428156,Private,11470,3,z_SUV,no,2248,3,No,8,8,Highly Urban/ Urban
888,4974,2,45,3,7,NA,No,181751.6074,Yes,z_F,Bachelors,Student,38.00790652,Private,19360,7,Sports Car,no,0,0,No,0,NA,Highly Urban/ Urban
889,8697.275182,0,26,1,12,35261.92648,Yes,0,z_No,M,<High School,z_Blue Collar,25.40388916,Private,15110,3,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
890,6255,0,57,0,0,NA,No,0,Yes,M,<High School,Student,7.107187837,Private,21550,3,Minivan,no,42944,1,Yes,0,1,Highly Urban/ Urban
891,5143,1,40,2,11,27787.6009,Yes,136671.7134,z_No,M,z_High School,Clerical,59.89443192,Commercial,9390,17,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
893,4813,0,37,0,11,22631.98033,No,142768.8174,z_No,z_F,<High School,z_Blue Collar,56.0744362,Private,19970,13,Pickup,no,0,0,Yes,1,7,Highly Urban/ Urban
894,2827,1,38,2,0,0,Yes,0,z_No,z_F,z_High School,Home Maker,24.30313265,Private,5920,4,Sports Car,no,0,0,No,3,6,Highly Urban/ Urban
895,2424,2,39,3,NA,153236.3543,Yes,0,z_No,z_F,Masters,Lawyer,26.56177452,Private,5400,10,z_SUV,no,0,0,Yes,1,15,Highly Urban/ Urban
896,15561.59639,0,50,0,13,34101.45886,No,0,z_No,z_F,<High School,z_Blue Collar,14.86739798,Private,12580,4,z_SUV,no,0,0,No,0,4,Highly Urban/ Urban
897,4729,0,33,1,12,40989.96949,No,151285.6318,Yes,z_F,z_High School,z_Blue Collar,22.11235731,Commercial,8900,6,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
899,7293,0,42,0,0,0,No,NA,z_No,z_F,z_High School,Home Maker,11.7956419,Private,4230,1,Sports Car,no,0,0,No,1,7,Highly Urban/ Urban
901,2524,2,43,3,16,99455.38847,No,268736.4598,Yes,M,Bachelors,Professional,44.52862868,Private,15750,11,Minivan,yes,0,0,Yes,0,7,Highly Urban/ Urban
902,5388,0,29,1,13,25293.72181,Yes,0,z_No,M,Bachelors,Clerical,31.16947282,Private,6930,3,Pickup,no,9282,2,No,1,10,Highly Urban/ Urban
903,4364,0,56,0,14,35735.3874,No,0,z_No,z_F,<High School,Clerical,21.1659728,Private,13760,6,z_SUV,no,0,0,No,5,5,Highly Urban/ Urban
905,3262,0,44,0,9,34407.71058,No,169326.1814,Yes,z_F,z_High School,z_Blue Collar,33.87759731,Commercial,13460,1,Minivan,no,7250,3,No,3,5,Highly Urban/ Urban
907,4506,0,41,0,13,87332.86988,No,293660.8036,Yes,z_F,z_High School,z_Blue Collar,34.6256175,Commercial,18240,1,z_SUV,no,6863,1,No,1,1,Highly Urban/ Urban
908,3242,0,61,0,14,62378.25745,No,181873.5217,Yes,z_F,Masters,Lawyer,69.92529587,Private,15570,1,z_SUV,no,3636,3,No,8,1,Highly Urban/ Urban
909,3246,0,30,3,12,26315.03514,Yes,0,z_No,M,z_High School,Clerical,55.54764855,Commercial,7130,1,Pickup,yes,0,0,No,3,1,Highly Urban/ Urban
911,3651,1,39,1,9,82791.29395,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,20800,1,Minivan,no,27444,1,Yes,7,9,Highly Urban/ Urban
914,6571,0,41,0,9,173556.5028,No,450715.1063,z_No,M,Masters,,33.64192844,Commercial,26570,1,Panel Truck,yes,0,0,No,0,15,Highly Urban/ Urban
915,3667,0,22,3,11,12825.14349,Yes,105131.6193,z_No,M,<High School,z_Blue Collar,27.59091945,Commercial,9610,6,Pickup,yes,2468,1,No,8,1,Highly Urban/ Urban
916,12072.10156,0,57,0,8,43288.46047,No,207204.6784,Yes,z_F,Bachelors,Professional,70.68175009,Private,11530,1,Sports Car,no,2333,4,No,7,9,Highly Urban/ Urban
917,4909,1,58,2,15,50762.43211,Yes,0,z_No,M,Masters,,18.735132,Commercial,31540,13,Panel Truck,no,0,0,No,2,1,Highly Urban/ Urban
918,6581,0,51,0,NA,0,No,0,Yes,z_F,<High School,Student,38.22471279,Private,13070,10,z_SUV,no,7999,2,No,0,4,Highly Urban/ Urban
920,6597,0,32,1,11,42138.89504,No,143453.6834,Yes,M,z_High School,z_Blue Collar,49.70507521,Commercial,22000,10,Van,yes,5396,2,No,2,7,Highly Urban/ Urban
921,2598,1,40,2,12,43489.11222,Yes,0,z_No,z_F,z_High School,Clerical,43.70287553,Private,5850,1,Sports Car,no,0,0,No,4,8,Highly Urban/ Urban
922,7407,0,45,0,10,57626.72676,No,0,z_No,z_F,z_High School,z_Blue Collar,23.87520559,Commercial,6000,3,z_SUV,no,0,0,No,6,1,Highly Urban/ Urban
923,2723,2,41,2,15,173572.4068,No,447607.9443,Yes,z_F,Masters,Lawyer,34.43183947,Private,24180,1,z_SUV,no,10877,1,No,5,25,Highly Urban/ Urban
926,3807,0,33,0,10,101191.2927,No,NA,z_No,z_F,Bachelors,z_Blue Collar,32.92069618,Commercial,11620,4,z_SUV,no,0,0,No,1,4,Highly Urban/ Urban
927,4018,1,38,1,12,90596.43372,Yes,0,z_No,M,Bachelors,Manager,18.66311166,Private,10560,1,Pickup,no,0,0,No,0,NA,Highly Urban/ Urban
928,4805,0,73,0,14,164088.4472,No,0,z_No,z_F,PhD,Doctor,38.39927007,Private,8800,9,Sports Car,no,3338,3,No,8,20,Highly Urban/ Urban
929,3146,0,31,2,13,33470.19793,Yes,107173.9552,z_No,M,z_High School,Clerical,53.72325427,Commercial,4850,17,Pickup,yes,0,0,No,4,1,z_Highly Rural/ Rural
931,960,0,35,1,0,0,Yes,110883.4059,z_No,z_F,z_High School,Home Maker,50.25134901,Private,5000,9,z_SUV,no,5456,3,No,2,9,Highly Urban/ Urban
932,28706.33989,0,58,4,16,78397.14353,Yes,NA,z_No,z_F,Masters,Lawyer,36.87375721,Private,20790,7,Minivan,no,0,0,No,2,18,Highly Urban/ Urban
933,1533,0,47,0,NA,50603.05891,No,0,z_No,z_F,z_High School,z_Blue Collar,15.66930544,Commercial,14670,1,z_SUV,no,0,0,Yes,2,1,Highly Urban/ Urban
934,4649,0,36,0,5,16033.89181,No,0,z_No,z_F,<High School,z_Blue Collar,42.0332897,Private,7940,1,z_SUV,no,9459,1,No,1,1,Highly Urban/ Urban
935,1592.707159,0,48,0,12,60280.6358,No,NA,z_No,z_F,z_High School,z_Blue Collar,31.21217346,Commercial,12090,6,z_SUV,no,10024,2,No,2,1,Highly Urban/ Urban
936,3329,0,27,1,13,123062.1818,Yes,0,z_No,M,Masters,,25.14189626,Commercial,23590,1,Panel Truck,yes,4441,2,No,0,19,Highly Urban/ Urban
937,4017,2,43,3,14,31712.68177,No,147620.6204,Yes,M,Masters,,16.06730778,Commercial,26940,7,Panel Truck,no,0,0,No,0,11,Highly Urban/ Urban
938,5982,0,54,0,0,0,No,0,z_No,z_F,Bachelors,Home Maker,40.07260701,Private,6900,10,z_SUV,no,42642,1,Yes,2,1,Highly Urban/ Urban
939,3702,3,42,3,0,0,No,0,Yes,M,z_High School,Student,46.6585552,Commercial,5800,1,Pickup,yes,0,0,No,1,11,Highly Urban/ Urban
942,1333,0,28,1,14,61940.65319,No,196239.1749,Yes,z_F,Masters,,49.74412417,Private,10490,6,Sports Car,no,41137,1,Yes,5,11,Highly Urban/ Urban
943,6290,0,59,0,14,119537.1387,No,360697.1139,Yes,z_F,PhD,Professional,26.04231248,Commercial,48380,4,Panel Truck,no,0,0,Yes,1,20,Highly Urban/ Urban
944,3237,0,49,0,13,123573.7839,No,347009.4808,Yes,M,PhD,Manager,53.10969172,Commercial,31000,1,Panel Truck,yes,4344,2,No,0,14,Highly Urban/ Urban
945,26699.21424,0,43,2,17,36179.24782,No,121805.9221,Yes,M,z_High School,z_Blue Collar,35.06827819,Commercial,9420,17,Pickup,yes,1571,3,No,5,NA,Highly Urban/ Urban
947,6857,0,53,0,10,72291.13186,No,0,z_No,M,Masters,Lawyer,9.466718015,Private,14310,6,Minivan,yes,8013,1,No,5,18,Highly Urban/ Urban
948,3348,1,40,3,NA,0,Yes,58317.77547,z_No,z_F,PhD,Doctor,29.69271843,Private,3440,3,z_SUV,no,6986,3,No,9,14,Highly Urban/ Urban
950,1850,0,55,0,8,149253.5846,No,409591.9003,Yes,M,PhD,,64.26853608,Commercial,21930,1,Van,yes,6413,2,No,5,19,Highly Urban/ Urban
952,24493.91551,0,35,3,13,48385.8173,Yes,138283.4301,z_No,M,Bachelors,Clerical,5.091058546,Commercial,9840,11,Pickup,no,38832,2,Yes,1,12,Highly Urban/ Urban
953,856,0,39,0,10,82598.17951,No,0,z_No,z_F,z_High School,z_Blue Collar,39.13027495,Commercial,5600,1,z_SUV,no,0,0,Yes,2,10,Highly Urban/ Urban
954,9662.815518,0,67,0,13,97259.10813,No,313614.8184,Yes,M,PhD,Doctor,16.75940829,Private,27570,6,z_SUV,no,1451,4,No,5,1,Highly Urban/ Urban
955,5837,0,51,0,12,38724.4169,No,159865.9618,Yes,z_F,<High School,z_Blue Collar,33.15738857,Private,5370,7,z_SUV,no,0,0,Yes,1,9,Highly Urban/ Urban
956,1762,0,44,0,10,155142.6831,No,368110.7263,Yes,M,Masters,,38.70661029,Commercial,23630,1,Panel Truck,yes,8599,3,No,0,13,Highly Urban/ Urban
957,3375,0,52,0,4,46326.29913,No,0,z_No,z_F,z_High School,z_Blue Collar,46.75343829,Commercial,1500,10,z_SUV,no,8618,4,No,2,NA,Highly Urban/ Urban
958,3783,0,56,2,15,44022.25804,No,0,Yes,z_F,Bachelors,Student,41.45057925,Private,14670,4,Sports Car,no,8818,2,No,0,13,Highly Urban/ Urban
959,1630,1,36,3,0,0,No,70259.34887,Yes,z_F,<High School,Student,30.83566703,Private,6410,1,Sports Car,no,0,0,No,1,1,Highly Urban/ Urban
960,5567,0,46,0,9,35586.41503,No,168623.8554,z_No,M,<High School,Clerical,39.87956103,Commercial,6620,1,Pickup,no,3627,1,No,8,1,Highly Urban/ Urban
961,1834,0,37,0,11,93766.44293,No,0,z_No,M,Bachelors,Professional,16.85143928,Commercial,7060,6,Pickup,yes,1757,2,No,6,6,Highly Urban/ Urban
963,2940,0,32,2,10,52466.23773,No,187880.9712,Yes,M,Bachelors,Clerical,27.38533037,Commercial,6750,7,Pickup,yes,582,3,No,3,10,Highly Urban/ Urban
964,5588,2,41,3,14,13392.98983,No,125873.1948,Yes,z_F,<High School,Clerical,30.62098028,Private,5600,3,z_SUV,no,1479,2,No,5,7,Highly Urban/ Urban
965,1042,0,29,1,12,142531.3418,Yes,0,z_No,M,Masters,Professional,38.70018215,Private,20040,7,Van,no,5077,2,No,2,12,Highly Urban/ Urban
968,4436,0,33,1,NA,0,No,0,Yes,z_F,<High School,Student,24.64626803,Private,1500,6,z_SUV,no,6755,2,No,0,NA,Highly Urban/ Urban
969,1493,0,46,0,0,0,No,0,z_No,M,z_High School,Student,22.92997753,Commercial,17380,4,Van,yes,0,0,No,3,1,z_Highly Rural/ Rural
970,3752,0,56,0,15,122771.5065,No,362667.2643,Yes,z_F,PhD,Doctor,54.34919058,Private,13800,6,Sports Car,no,0,0,No,0,NA,Highly Urban/ Urban
